fips,county,state,state_code,lat,long,obesity.rate,smoking,healthy_food,Completed_High_School,Population,Unemployed,Labor.Force,X80th_Percentile_Income,X20th_Percentile_Income,Drive_Alone_to_Work,Diabetes_prevalence
48483,Wheeler,Texas,TX,35.392593,-100.253107,25,20.33011054,7.4,2908,3624,69,3,94424,21393,86.40261331,7
48485,Wichita,Texas,TX,33.988212,-98.70801,36,19.88058936,6.3,73001,84301,1788,3.2,95377,19853,77.01506777,17
48487,Wilbarger,Texas,TX,34.08492,-99.24244,36,21.13246525,6,6835,8856,177,3.6,88431,17500,78.87994745,18
48489,Willacy,Texas,TX,26.481861,-97.594731,38,20.16175951,5.9,8740,13296,540,8.2,74495,13608,83.25898714,19
48491,Williamson,Texas,TX,30.649082,-97.605065,31,11.7428947,7.9,337578,362078,8772,2.8,151802,42697,79.44104315,9
48493,Wilson,Texas,TX,29.173883,-98.086734,35,16.46677427,8.5,28972,33086,702,2.8,140175,32266,80.08966123,9
48495,Winkler,Texas,TX,31.832862,-103.054925,38,18.77388687,8.4,3191,4612,113,2.8,110842,25301,80.69639585,7
48497,Wise,Texas,TX,33.219095,-97.653997,45,19.14158047,7.8,37919,44452,1027,3.2,121351,28591,82.34317843,16
48499,Wood,Texas,TX,32.783588,-95.382166,33,20.49296438,7.2,27328,32254,685,3.9,100395,21083,80.76610127,21
48501,Yoakum,Texas,TX,33.162339,-102.832241,30,16.48826179,8.4,3094,4873,109,2.9,118292,34145,73.51366582,12
48503,Young,Texas,TX,33.158778,-98.67839,36,20.75153907,6.9,10350,12473,238,3,104053,21689,81.81589537,14
48505,Zapata,Texas,TX,26.996981,-99.182603,30,20.05381833,4.3,4979,8042,258,5.1,79765,12208,67.88187373,12
48507,Zavala,Texas,TX,28.864652,-99.75983,29,20.52875584,4.6,4742,7093,284,8.5,68435,12906,90.39495209,9
49001,Beaver,Utah,UT,38.357535,-113.238948,27,12.98530494,8.2,3405,3829,86,3,95300,25971,74.50169237,10
49003,Box Elder,Utah,UT,41.622623,-113.060252,34,11.54816437,7.9,29668,31879,682,2.6,108392,33033,77.90099511,10
49005,Cache,Utah,UT,41.734117,-111.745399,25,10.25389415,7.6,58372,62670,1397,2.2,105569,27134,73.69577521,6
49007,Carbon,Utah,UT,39.673284,-110.588484,30,14.50525538,6.9,11978,13082,315,3.7,91132,19909,82.38866397,11
49009,Daggett,Utah,UT,40.890099,-109.505785,28,12.02787224,7.2,378,402,15,3.8,113714,29333,50.82508251,14
49011,Davis,Utah,UT,41.037559,-112.201943,27,8.387366369,8.4,192839,201625,4211,2.4,138660,44220,80.51571225,8
49013,Duchesne,Utah,UT,40.289393,-110.429584,32,15.02319543,7.5,10457,11779,305,3.9,106193,27557,79.24599672,9
49015,Emery,Utah,UT,39.009025,-110.7211,32,13.17567465,7.9,5920,6312,173,4,99000,25026,79.59341225,12
49017,Garfield,Utah,UT,37.831664,-111.450908,21,13.50099052,5.2,3194,3447,173,6.2,95431,24621,72.37569061,9
49019,Grand,Utah,UT,38.974326,-109.57345,27,12.77809234,7.4,6449,6911,242,3.9,82090,22390,74.48474856,11
49021,Iron,Utah,UT,37.909304,-113.30674,26,13.69690548,6.7,26626,28649,704,2.9,96891,23369,76.01949562,9
49023,Juab,Utah,UT,39.71412,-112.790471,28,13.36830622,7.1,5777,6343,144,2.5,113069,33277,76.35596625,8
49025,Kane,Utah,UT,37.275089,-111.815329,28,12.07918315,7.1,4925,5325,111,2.9,99203,23881,77.70954866,9
49027,Millard,Utah,UT,38.956744,-113.133092,36,12.30316073,7.2,6932,7868,165,2.8,105918,27864,73.2647334,10
49029,Morgan,Utah,UT,41.091027,-111.577885,22,9.435962278,9.3,6351,6472,135,2.4,157955,49014,84.86814567,6
49031,Piute,Utah,UT,38.335881,-112.129375,21,14.79816359,3.1,1183,1300,23,4.8,87167,22536,77.81512605,11
49033,Rich,Utah,UT,41.627598,-111.240227,25,12.21266747,4.9,1396,1459,36,3.1,101071,29107,72.94429708,9
49035,Salt Lake,Utah,UT,40.667883,-111.92424,26,11.1268813,8.4,648970,714598,15974,2.5,134504,35557,75.3747114,7
49037,San Juan,Utah,UT,37.602633,-109.791574,39,18.82200636,4,7697,9064,290,5.1,90728,14824,76.57030692,14
49039,Sanpete,Utah,UT,39.373426,-111.576933,29,12.87665336,7.8,15952,17676,398,3.2,96274,26795,72.23557692,8
49041,Sevier,Utah,UT,38.746824,-111.81193,30,14.00528802,8.1,11978,13214,303,3.1,93418,23897,79.74031789,10
49043,Summit,Utah,UT,40.87206,-110.968486,15,8.281141372,8.7,25955,27348,612,2.4,218132,46597,70.82738308,5
49045,Tooele,Utah,UT,40.467753,-113.123979,37,11.73788867,7.9,35734,39152,978,2.9,121568,37204,75.11003087,11
49047,Uintah,Utah,UT,40.125887,-109.517748,36,14.86533972,7.6,17923,20906,575,4.2,110583,28506,77.1576721,11
49049,Utah,Utah,UT,40.120425,-111.668508,26,7.075649628,8.1,283296,299470,7326,2.4,130725,35441,73.03152953,6
49051,Wasatch,Utah,UT,40.334884,-111.161568,25,9.410104275,8.7,17972,18999,436,2.7,144321,41534,78.00064704,6
49053,Washington,Utah,UT,37.262531,-113.4878,24,10.91043289,7.4,99276,106855,2250,3,108418,28753,76.81558488,9
49055,Wayne,Utah,UT,38.25984,-110.990877,22,12.28893116,6.9,1570,1777,78,5.5,87083,20109,73.0472103,8
49057,Weber,Utah,UT,41.270325,-111.876883,32,12.30049978,7.9,141079,155641,3773,3,114968,31462,80.23670785,8
50001,Addison,Vermont,VT,44.031248,-73.141581,26,14.22368732,8.9,23766,25420,475,2.3,122697,31991,73.05364861,8
50003,Bennington,Vermont,VT,43.035328,-73.111496,30,16.71736335,8.1,23235,25485,531,2.9,115259,24940,76.66646986,11
50005,Caledonia,Vermont,VT,44.468791,-72.112168,30,19.04218503,8.3,19682,21556,430,3,97764,23021,77.46800415,9
50007,Chittenden,Vermont,VT,44.463329,-73.06941,22,12.5373657,8.6,101093,107125,1728,1.8,136485,30502,72.65650914,7
50009,Essex,Vermont,VT,44.724021,-71.732736,30,20.65140302,7.1,4108,4733,87,3.2,84500,20516,79.94089398,13
50011,Franklin,Vermont,VT,44.858964,-72.909402,35,17.01638985,8.9,31114,34316,639,2.3,113775,30652,82.07460235,11
50013,Grand Isle,Vermont,VT,44.801787,-73.300759,30,15.06278113,9.1,4895,5271,116,2.9,126577,31977,77.98036466,10
50015,Lamoille,Vermont,VT,44.611192,-72.632659,24,17.09970651,8.6,16503,17779,434,3.1,116378,23227,78.23933772,8
50017,Orange,Vermont,VT,44.003373,-72.369579,29,17.2246715,8.4,19477,21216,378,2.4,106380,27770,75.89634833,10
50019,Orleans,Vermont,VT,44.828442,-72.25163,32,21.17936382,7.8,17454,19765,562,4.2,92250,20325,76.91004437,10
50021,Rutland,Vermont,VT,43.612399,-73.060304,33,17.52967426,8.2,39539,42700,838,2.8,103745,23539,80.66598361,11
50023,Washington,Vermont,VT,44.274969,-72.609444,22,14.67559825,8.3,39114,41750,774,2.3,117089,26108,74.3435859,8
50025,Windham,Vermont,VT,42.995304,-72.721877,25,16.53077023,8,29399,31812,561,2.6,104710,21948,72.49354914,8
50027,Windsor,Vermont,VT,43.572448,-72.598813,28,15.836205,8.5,38805,41532,604,2.1,114953,25880,78.53045013,10
51001,Accomack,Virginia,VA,37.765944,-75.757807,37,23.3604033,8.1,19147,23507,591,3.5,89509,22169,73.75146886,15
51003,Albemarle,Virginia,VA,38.024184,-78.553506,23,14.08867215,8.8,67148,72937,1432,2.5,160273,35196,75.58448003,8
51005,Alleghany,Virginia,VA,37.787905,-80.008669,33,24.31033436,7.7,9656,11228,238,3.4,94545,16996,85.52404013,15
51007,Amelia,Virginia,VA,37.331927,-77.977462,44,21.85250125,8.3,7786,9283,200,3.2,124679,24600,86.80389341,13
51009,Amherst,Virginia,VA,37.629304,-79.154667,29,21.56297239,8.1,19459,22723,485,3.2,103234,24301,81.81881485,17
51011,Appomattox,Virginia,VA,37.370725,-78.81094,41,22.46135804,8.5,9547,11114,250,3.5,108727,21720,81.57560356,18
51013,Arlington,Virginia,VA,38.878337,-77.100703,19,10.08790692,9.5,163185,172979,2966,1.9,216708,55811,51.3688067,5
51015,Augusta,Virginia,VA,38.17259,-79.140975,35,19.1101665,8.8,48147,55109,916,2.4,107830,28414,85.89939684,17
51017,Bath,Virginia,VA,38.068368,-79.731203,26,24.68776181,8,2843,3148,62,2.5,96441,25422,84.05194805,8
51019,Bedford,Virginia,VA,37.312257,-79.527223,35,18.76585286,8.9,51036,56691,1106,2.9,116971,28892,85.02893359,15
51021,Bland,Virginia,VA,37.130612,-81.125853,28,20.65410885,8.1,4380,4945,79,2.8,89070,21194,91.85995624,14
51023,Botetourt,Virginia,VA,37.565482,-79.797546,29,18.73658027,8.5,22737,24512,445,2.5,126783,32141,85.97818549,6
51025,Brunswick,Virginia,VA,36.764204,-77.861483,44,24.28534637,7.3,9661,12305,285,4.7,84406,17670,84.86909215,15
51027,Buchanan,Virginia,VA,37.26812,-82.038151,36,29.11244579,NA,11468,16363,380,5.6,68893,14218,85.22072937,11
51029,Buckingham,Virginia,VA,37.573928,-78.529169,42,25.30793428,7.8,10118,12674,269,4.2,83990,20281,81.96496573,13
51031,Campbell,Virginia,VA,37.210152,-79.095428,38,21.17987482,8.4,34726,39844,816,3.1,96646,23168,86.01569979,15
51033,Caroline,Virginia,VA,38.028033,-77.353736,43,19.95240484,9,17334,20376,490,3.2,113989,35823,80.34270934,14
51035,Carroll,Virginia,VA,36.731963,-80.727831,34,23.56957419,8.3,17966,22236,474,3.6,78077,19392,83.49045579,15
51036,Charles City,Virginia,VA,37.361054,-77.05417,39,23.39894966,8.5,4352,5459,126,3.4,108639,20688,81.37639602,17
51037,Charlotte,Virginia,VA,37.009042,-78.658568,36,25.02759868,6.3,7030,8449,188,3.5,77991,15954,75.79656863,16
51041,Chesterfield,Virginia,VA,37.378434,-77.585847,33,15.36319851,8.7,213331,231044,5179,2.7,141752,40290,83.38914782,11
51043,Clarke,Virginia,VA,39.115307,-77.990748,27,18.09866445,9.2,9227,10358,189,2.5,156763,33085,80.06212934,9
51045,Craig,Virginia,VA,37.473603,-80.231051,27,20.21938813,8.4,3428,3774,74,3.2,101200,25059,90.4496788,8
51047,Culpeper,Virginia,VA,38.48593,-77.956476,33,19.88770397,9.2,29574,34346,643,2.6,135480,35429,80.95496247,13
51049,Cumberland,Virginia,VA,37.520189,-78.252836,43,23.14892009,6,5933,7105,141,3,93906,21471,78.69922122,18
51051,Dickenson,Virginia,VA,37.136701,-82.34922,36,28.32915558,NA,8398,10850,234,4.9,72486,12157,88.90951276,9
51053,Dinwiddie,Virginia,VA,37.073498,-77.635492,46,21.54981156,8,17048,20501,450,3.3,110557,26105,88.34223805,15
51057,Essex,Virginia,VA,37.936389,-76.933747,35,21.44015335,7.6,6489,7883,196,3.5,89968,22797,82.37294918,13
51059,Fairfax,Virginia,VA,38.82952,-77.273252,21,11.26346738,9.6,721396,780061,14640,2.3,225238,57556,70.3554209,7
51061,Fauquier,Virginia,VA,38.744096,-77.8215,34,16.03572884,9.5,44459,48069,912,2.4,180897,48024,81.33306827,10
51063,Floyd,Virginia,VA,36.931433,-80.350266,29,21.25492694,8.1,10112,11619,213,2.6,94779,22276,80.33374707,10
51065,Fluvanna,Virginia,VA,37.830584,-78.283494,38,16.16350916,9.3,17565,19285,323,2.3,134693,38217,79.56075665,19
51067,Franklin,Virginia,VA,36.991186,-79.882715,40,22.05804788,8,35972,40822,780,2.9,105107,21902,80.69393215,16
51069,Frederick,Virginia,VA,39.20366,-78.263829,33,17.75598665,9.1,53228,59684,1169,2.4,135616,37809,84.08946439,12
51071,Giles,Virginia,VA,37.318072,-80.698321,31,22.11869106,8.7,10763,12103,258,3.3,93030,24908,86.64684417,12
51073,Gloucester,Virginia,VA,37.403541,-76.523505,29,19.5170271,8.8,24230,27051,507,2.6,121617,33886,84.87022815,12
51075,Goochland,Virginia,VA,37.718814,-77.917626,30,16.65293135,9.2,15651,17126,311,2.8,177561,39506,82.85135384,9
51077,Grayson,Virginia,VA,36.652229,-81.215324,33,24.92020119,7.3,9751,12001,234,2.9,72109,16241,81.91928821,10
51079,Greene,Virginia,VA,38.297981,-78.470163,31,20.22314318,9.4,11662,13550,247,2.3,120029,34570,78.73744037,8
51081,Greensville,Virginia,VA,36.680336,-77.560277,42,26.43402511,7.8,6841,8795,147,3.4,83736,21635,82.28600983,16
51083,Halifax,Virginia,VA,36.766461,-78.939614,41,23.4027576,7.3,20248,24859,616,3.9,85065,18061,82.807923,19
51085,Hanover,Virginia,VA,37.760215,-77.491317,30,16.42453723,9.3,68014,73032,1441,2.4,155648,41863,85.09112094,10
51087,Henrico,Virginia,VA,37.43752,-77.300333,33,16.22644993,8.6,208207,226964,5114,2.8,136641,32563,82.01564625,10
51089,Henry,Virginia,VA,36.620612,-79.980662,37,25.38081,7.3,30294,37831,799,3.3,75145,16668,86.57220318,20
51091,Highland,Virginia,VA,38.366243,-79.564472,25,21.65507447,5.9,1658,1873,34,2.7,93367,22681,80.16431925,11
51093,Isle of Wight,Virginia,VA,36.901418,-76.707569,45,18.71258467,8.8,23103,26285,553,2.8,135558,30184,88.94665461,12
51095,James City,Virginia,VA,37.324837,-76.777888,28,14.32340789,8.6,51750,54422,981,2.7,155597,39817,83.11570175,10
51097,King and Queen,Virginia,VA,37.717772,-76.905581,49,22.36264408,8.3,4602,5222,108,2.8,107337,26272,83.37547408,18
51099,King George,Virginia,VA,38.27718,-77.162636,30,16.83946218,NA,16191,17363,358,2.6,158364,45522,82.88717483,13
51101,King William,Virginia,VA,37.70826,-77.091054,35,19.86333048,8.9,10591,11503,252,2.7,113806,33680,88.21093655,20
51103,Lancaster,Virginia,VA,37.704843,-76.412663,28,18.89887736,8.6,7792,8621,234,4.3,112130,21430,82.89909995,19
51105,Lee,Virginia,VA,36.701721,-83.130112,34,27.70967613,7.4,13817,18005,339,4.1,72300,13225,84.60931334,13
51107,Loudoun,Virginia,VA,39.0812,-77.638898,23,11.43996012,10,238077,253596,5159,2.3,238050,67854,76.21616533,6
51109,Louisa,Virginia,VA,37.972704,-77.959795,36,21.39474908,8.7,22347,26220,532,2.7,113150,28223,78.56529736,12
51111,Lunenburg,Virginia,VA,36.945555,-78.240528,46,25.47664606,8.1,6989,8984,169,3.2,79147,18828,81.4922049,16
51113,Madison,Virginia,VA,38.412059,-78.276961,45,21.78533,9,8246,9581,166,2.2,102331,30354,78.88157895,16
51115,Mathews,Virginia,VA,37.425348,-76.268808,30,19.43697389,9,6263,6919,121,2.9,109542,24882,79.17257013,13
51117,Mecklenburg,Virginia,VA,36.687256,-78.368959,41,24.31026089,7.6,18617,22720,508,4,87724,17539,82.42790074,17
51119,Middlesex,Virginia,VA,37.606975,-76.528082,36,20.06460831,9,7288,8371,138,2.6,104306,20789,79.65075669,12
51121,Montgomery,Virginia,VA,37.175538,-80.387794,29,17.79039563,8.4,52162,55964,1427,2.8,114879,20270,76.86391461,8
51125,Nelson,Virginia,VA,37.789079,-78.88344,31,19.78809561,8.6,9510,11091,208,2.8,125520,22617,71.00014773,10
51127,New Kent,Virginia,VA,37.51016,-76.999331,34,17.95205442,9.7,14551,15699,300,2.4,145295,39170,86.25827815,12
51131,Northampton,Virginia,VA,37.302775,-75.924018,42,21.81853438,8.1,7181,8704,244,4.4,91625,19028,73.87143749,19
51133,Northumberland,Virginia,VA,37.856974,-76.379687,24,20.0013897,8.6,8932,9810,246,4.3,116156,24916,83.3725658,14
51135,Nottoway,Virginia,VA,37.141167,-78.053866,34,25.30423918,5.2,8777,11013,203,2.8,92637,19164,84.52672022,23
51137,Orange,Virginia,VA,38.249326,-78.011092,38,20.56685163,8.4,22391,25251,519,3,122410,33996,81.38005262,11
51139,Page,Virginia,VA,38.623209,-78.491872,38,24.65451082,7.9,14371,17388,464,3.8,89997,23407,78.11946697,19
51141,Patrick,Virginia,VA,36.667138,-80.286413,34,24.95603045,7.8,10865,13547,258,3.5,82810,16531,87.54287282,15
51143,Pittsylvania,Virginia,VA,36.821721,-79.398502,39,22.77194291,7.9,37386,45229,1019,3.4,88552,20810,84.72968003,14
51145,Powhatan,Virginia,VA,37.549404,-77.912855,28,18.30631852,9.5,19144,21304,361,2.5,151212,43801,86.41167972,11
51147,Prince Edward,Virginia,VA,37.224881,-78.432957,38,22.14250527,7.3,11210,13040,393,3.8,92103,19089,77.67772512,13
51149,Prince George,Virginia,VA,37.187325,-77.220993,33,18.40557596,8,23852,26330,511,3.4,130801,36633,85.36570743,13
51153,Prince William,Virginia,VA,38.701119,-77.479579,32,14.36940748,9.4,261110,295119,6268,2.5,185793,51331,75.31310474,9
51155,Pulaski,Virginia,VA,37.063385,-80.713444,33,22.44924458,7.9,22359,25571,555,3.4,95988,21675,87.46975345,14
51157,Rappahannock,Virginia,VA,38.684522,-78.168824,32,17.8405311,7.2,4861,5499,94,2.5,146238,32059,74.7353362,13
51159,Richmond,Virginia,VA,37.942894,-76.730561,33,23.04621727,8.6,5598,6942,121,3,92461,20169,78.36004932,15
51161,Roanoke,Virginia,VA,37.330792,-80.191237,30,17.64818406,9,62363,67542,1262,2.5,122397,30896,86.53003408,13
51163,Rockbridge,Virginia,VA,37.814517,-79.447754,29,21.65854549,8.3,14768,17011,296,2.7,103000,24921,84.55995883,15
51165,Rockingham,Virginia,VA,38.507585,-78.885321,32,19.35975985,8.6,46129,54936,1005,2.4,108517,31001,81.10848873,10
51167,Russell,Virginia,VA,36.93342,-82.095934,33,25.94044244,7.6,16052,20001,473,4.2,76966,14643,85.47356828,17
51169,Scott,Virginia,VA,36.712776,-82.613624,31,24.85794751,7.6,13372,16428,286,3.1,80583,16116,87.07065751,17
51171,Shenandoah,Virginia,VA,38.856204,-78.573987,33,20.86247662,8.6,26942,30957,563,2.5,101621,24579,82.34128949,14
51173,Smyth,Virginia,VA,36.842318,-81.539786,30,24.94236146,7.3,18751,22499,515,3.7,79772,16282,83.16066436,18
51175,Southampton,Virginia,VA,36.720068,-77.103813,47,21.67599454,7.6,11204,13213,244,2.7,103000,24063,83.12,16
51177,Spotsylvania,Virginia,VA,38.182431,-77.657226,34,17.49349297,9,80576,88387,1966,2.9,156383,43426,77.78473856,10
51179,Stafford,Virginia,VA,38.423084,-77.458048,32,14.1587832,9.4,87588,93950,2001,2.8,186655,53099,74.01033626,8
51181,Surry,Virginia,VA,37.119761,-76.880172,33,21.87015787,7.7,4208,4952,127,3.4,110000,22179,83.0207305,19
51183,Sussex,Virginia,VA,36.926645,-77.259732,39,24.96367038,6.3,6744,8395,173,4.5,97900,19940,80.08339465,11
51185,Tazewell,Virginia,VA,37.125395,-81.562924,37,25.96018072,7.4,24898,30468,688,4.4,83120,18797,86.31506849,15
51187,Warren,Virginia,VA,38.908221,-78.207594,35,20.9829247,8.7,23774,27346,579,2.8,129491,33221,75.09047994,14
51191,Washington,Virginia,VA,36.747814,-81.950322,32,22.48087913,8,34191,39884,887,3.3,94615,21236,84.06739075,16
51193,Westmoreland,Virginia,VA,38.109311,-76.803933,34,21.26727227,8.6,11149,13191,334,3.5,119561,19696,78.81167387,14
51195,Wise,Virginia,VA,36.974561,-82.62156,40,26.29132071,7.1,20894,27524,623,4.6,78692,14558,84.57280385,17
51197,Wythe,Virginia,VA,36.899867,-81.083001,37,23.78131734,8.2,18251,21175,494,3.6,91787,21470,86.64645699,13
51199,York,Virginia,VA,37.220914,-76.395533,25,14.83881024,9.1,43250,45689,879,2.7,156105,45307,84.85011026,11
51510,Alexandria City,Virginia,VA,38.819251,-77.08367,24,12.1748135,NA,111280,119631,2161,2.1,194284,47548,59.3425202,5
51520,Bristol City,Virginia,VA,36.616954,-82.157564,27,23.88198928,6.2,10234,12084,272,3.8,74247,15880,77.67934941,23
51530,Buena Vista City,Virginia,VA,37.729345,-79.358134,21,25.88403981,3.6,3344,4123,94,2.7,76971,16507,85.09581263,9
51540,Charlottesville City,Virginia,VA,38.037658,-78.485381,30,17.68842591,8.2,27663,30356,631,2.4,134287,20168,58.77955143,10
51550,Chesapeake City,Virginia,VA,36.679376,-76.301788,35,16.8493893,8.7,148393,161042,3566,2.9,138743,37060,84.89922534,11
51570,Colonial Heights City,Virginia,VA,37.261685,-77.396804,34,20.66339724,8.3,11063,12094,284,3.2,106914,23505,84.22509225,10
51580,Covington City,Virginia,VA,37.78106,-79.985434,24,23.4265129,7.4,3479,3984,100,4.2,83873,20850,89.87291501,9
51590,Danville City,Virginia,VA,36.583334,-79.408071,31,23.035762,7,23332,28537,965,5,74250,14533,80.66343042,15
51595,Emporia City,Virginia,VA,36.696182,-77.535975,29,26.51809622,7,2791,3515,114,5,76333,14943,78.1530343,12
51600,Fairfax City,Virginia,VA,38.853183,-77.299025,24,11.62526898,9.7,15157,16122,289,2.1,210632,47197,70.84814217,8
51610,Falls Church City,Virginia,VA,38.884722,-77.175603,21,9.301478626,NA,9473,9580,177,2,NA,NA,60.11775246,6
51620,Franklin City,Virginia,VA,36.684014,-76.941396,38,22.42082262,5.4,4973,5762,145,4,77043,19402,86.83514546,16
51630,Fredericksburg City,Virginia,VA,38.299272,-77.486658,32,17.44780209,8.3,15565,17265,479,3.4,135283,28108,65.66792308,11
51640,Galax City,Virginia,VA,36.66564,-80.914308,35,26.63356033,7.5,3597,4754,96,3.3,71241,14369,75.26091999,7
51650,Hampton City,Virginia,VA,37.047961,-76.297293,37,19.0582576,7.3,82758,90505,2454,3.8,103123,24839,82.90762905,15
51660,Harrisonburg City,Virginia,VA,38.436255,-78.873303,26,20.68646047,8.4,22648,27002,808,3.2,97182,18375,68.31742482,7
51670,Hopewell City,Virginia,VA,37.29101,-77.298944,41,23.89020206,6.5,12077,14850,416,4.3,87382,15207,80.83851598,15
51678,Lexington City,Virginia,VA,37.782332,-79.44432,24,21.46971837,8.1,2917,3190,98,4.7,89000,12850,56.99734278,8
51680,Lynchburg City,Virginia,VA,37.399016,-79.195458,36,20.3602757,7.3,39847,44924,1360,3.7,89809,21149,74.62757617,9
51683,Manassas City,Virginia,VA,38.746808,-77.482633,30,16.57312142,9.5,21841,26403,557,2.5,147310,36909,76.22064853,9
51685,Manassas Park City,Virginia,VA,38.769398,-77.442323,28,16.73166864,8.5,9184,11099,234,2.5,150386,45355,70.4587355,11
51690,Martinsville City,Virginia,VA,36.683527,-79.863647,24,23.18229671,6.5,7270,8779,227,4.1,73094,15229,76.74418605,18
51700,Newport News City,Virginia,VA,37.076136,-76.52198,38,19.68020462,7.7,105945,116443,3096,3.5,100180,22772,77.64029596,15
51710,Norfolk City,Virginia,VA,36.923015,-76.244641,35,21.00427549,7.3,134440,152830,3877,3.5,99991,20676,73.19146636,12
51720,Norton City,Virginia,VA,36.931549,-82.625996,27,24.80919709,6.9,2308,2747,62,3.7,74111,11120,82.45614035,9
51730,Petersburg City,Virginia,VA,37.20473,-77.392368,40,23.68213971,5,18003,21736,733,5.6,75084,15530,75.37177542,17
51735,Poquoson City,Virginia,VA,37.12836,-76.303534,39,15.56301611,9.1,8029,8460,156,2.4,160280,33769,90.54484493,11
51740,Portsmouth City,Virginia,VA,36.859339,-76.356973,42,21.22544913,7.8,56137,63610,1735,3.9,94697,21377,81.32453634,14
51750,Radford City,Virginia,VA,37.120119,-80.559147,33,22.12587073,7.5,7475,8200,311,3.6,84304,12922,77.90364745,9
51760,Richmond City,Virginia,VA,37.531399,-77.476009,31,20.4535714,7,134825,157879,3905,3.3,104244,16840,71.12443465,12
51770,Roanoke City,Virginia,VA,37.278458,-79.958174,36,22.42877641,7.3,60300,69961,1497,3,86847,17457,79.4951539,12
51775,Salem City,Virginia,VA,37.285333,-80.055241,31,18.60130838,8,15252,17108,360,2.8,106016,27016,81.40526359,16
51790,Staunton City,Virginia,VA,38.157978,-79.061876,22,19.18920045,8.3,15834,17644,328,2.7,102968,23862,84.40846614,9
51800,Suffolk City,Virginia,VA,36.697157,-76.634781,34,18.62801555,8.4,54797,60972,1364,3,133156,29883,86.72977071,13
51810,Virginia Beach City,Virginia,VA,36.779525,-76.029142,28,17.72178548,9,287227,307059,6331,2.7,134180,37696,82.14468297,10
